,approve_idx,approvedText,label_idx,labeledText,score,service
480,7678,"RYVER AND ITS LICENSORS AND SUPPLIERS DO NOT WARRANT OR MAKE ANY REPRESENTATIONS REGARDING THE USE OR THE RESULTS OF THE USE OF THE SERVICE IN TERMS OF THEIR CORRECTNESS, ACCURACY, RELIABILITY, OR OTHERWISE.",4300,"RYVER AND ITS LICENSORS AND SUPPLIERS DO NOT WARRANT OR MAKE ANY REPRESENTATIONS REGARDING THE USE OR THE RESULTS OF THE USE OF THE SERVICE IN TERMS OF THEIR CORRECTNESS, ACCURACY, RELIABILITY, OR OTHERWISE.",1.0,ryver
481,7679,OR THAT ERRORS IN THE SERVICE WILL BE CORRECTED,4296,OR THAT ERRORS IN THE SERVICE WILL BE CORRECTED,1.0,ryver
482,7680,You retain full ownership to your Content.,4311,You retain full ownership to your Content.,1.0,ryver
483,7681,"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, UNDER NO CIRCUMSTANCES SHALL RYVER OR ITS SUBSIDIARIES, AFFILIATES, DIRECTORS, EMPLOYEES, DISTRIBUTORS, SUPPLIERS, AGENTS OR RESELLERS (COLLECTIVELY, THE “RYVER GROUP”) BE LIABLE FOR ANY INDIRECT, SPECIAL, INCIDENTAL, CONSEQUENTIAL, OR EXEMPLARY DAMAGES ARISING OUT OF OR IN ANY WAY RELATING TO THESE TERMS OR THAT RESULT FROM THE USE OF, OR INABILITY TO USE, THE SERVICE, INCLUDING WITHOUT LIMITATION, LOSS OF GOODWILL, WORK STOPPAGE, LOST PROFITS, LOSS OF DATA, COMPUTER FAILURE OR MALFUNCTION, OR ANY AND ALL OTHER COMMERCIAL DAMAGES OR LOSSES, EVEN IF ADVISED OF THE POSSIBILITY THEREOF, AND REGARDLESS OF THE LEGAL OR EQUITABLE THEORY (CONTRACT, TORTOR OTHERWISE) UPON WHICH THE CLAIM IS BASED.",4295,"TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, UNDER NO CIRCUMSTANCES SHALL RYVER OR ITS SUBSIDIARIES, AFFILIATES, DIRECTORS, EMPLOYEES, DISTRIBUTORS, SUPPLIERS, AGENTS OR RESELLERS (COLLECTIVELY, THE “RYVER GROUP”) BE LIABLE FOR ANY INDIRECT, SPECIAL, INCIDENTAL, CONSEQUENTIAL, OR EXEMPLARY DAMAGES ARISING OUT OF OR IN ANY WAY RELATING TO THESE TERMS OR THAT RESULT FROM THE USE OF, OR INABILITY TO USE, THE SERVICE, INCLUDING WITHOUT LIMITATION, LOSS OF GOODWILL, WORK STOPPAGE, LOST PROFITS, LOSS OF DATA, COMPUTER FAILURE OR MALFUNCTION, OR ANY AND ALL OTHER COMMERCIAL DAMAGES OR LOSSES, EVEN IF ADVISED OF THE POSSIBILITY THEREOF, AND REGARDLESS OF THE LEGAL OR EQUITABLE THEORY (CONTRACT, TORTOR OTHERWISE) UPON WHICH THE CLAIM IS BASED.",1.0,ryver
484,7682,"Ryver may use third party analytics tools, such as Google Analytics, to help understand use of the Service or the Ryver web site.
Many of these tools collect the information sent by your browser as part of a web page request, including cookies, and your IP address.",4294,"Ryver may use third party analytics tools, such as Google Analytics, to help understand use of the Service or the Ryver web site.Many of these tools collect the information sent by your browser as part of a web page request, including cookies, and your IP address.",0.998109640831758,ryver
485,7683,"However, certain features of the Service may not function properly if you disable the ability to accept cookies.",4290,"However, certain features of the Service may not function properly if you disable the ability to accept cookies.",1.0,ryver
486,7685,"Except to the extent applicable law, if any, provides otherwise, the laws of the State of Delaware, excluding its conflicts-of-law rules, shall govern these Terms and your use of the Service.
You expressly agree that exclusive jurisdiction for any claim or dispute arising from your use of the Service or under these Terms, resides in the federal and state courts of the State of Delaware&nbsp;and you consent to the personal jurisdiction thereof.",4308,"Except to the extent applicable law, if any, provides otherwise, the laws of the State of Delaware, excluding its conflicts-of-law rules, shall govern these Terms and your use of the Service.You expressly agree that exclusive jurisdiction for any claim or dispute arising from your use of the Service or under these Terms, resides in the federal and state courts of the State of Delaware&nbsp;and you consent to the personal jurisdiction thereof.",0.9988801791713325,ryver
487,7686,"As outlined in section 5 (Acceptable User of Ryver) in the Ryver Terms of Service, there may be certain cases where Ryver is required to access, remove, preserve, or disclose information as necessary to comply with legal obligations and/or protect our users.
As long as we are legally permitted, we will provide notice of any situation where accessing content becomes necessary.",4309,"As outlined in section 5 (Acceptable User of Ryver) in the Ryver Terms of Service, there may be certain cases where Ryver is required to access, remove, preserve, or disclose information as necessary to comply with legal obligations and/or protect our users.As long as we are legally permitted, we will provide notice of any situation where accessing content becomes necessary.",0.9986754966887417,ryver
488,7687,"As we develop our business, we may buy or sell assets or business offerings.
Customers, email, and visitor information is generally one of the business assets transferred in these types of transactions.
We may also transfer or assign such information in the course of corporate divestitures, consolidations, mergers, or dissolution.",4310,"As we develop our business, we may buy or sell assets or business offerings.Customers, email, and visitor information is generally one of the business assets transferred in these types of transactions.We may also transfer or assign such information in the course of corporate divestitures, consolidations, mergers, or dissolution.",0.9969788519637462,ryver
489,7688,<p>Ryver may share your personally identifiable information or certain content with other third parties for the purpose of providing the Service to you.,4304,Ryver may share your personally identifiable information or certain content with other third parties for the purpose of providing the Service to you.,0.9900332225913622,ryver
490,7689,"Our Service is not directed to persons under 13.
Ryver does not knowingly collect or solicit personal information from anyone under the age of 13 or knowingly allow such persons to register with the Service.
If we become aware that we have collected personal information from a child under age 13 without verification of parental consent, we will take steps to remove that information.",4305,"Our Service is not directed to persons under 13.Ryver does not knowingly collect or solicit personal information from anyone under the age of 13 or knowingly allow such persons to register with the Service.If we become aware that we have collected personal information from a child under age 13 without verification of parental consent, we will take steps to remove that information.",0.9973958333333334,ryver
491,7690,THAT THE FUNCTIONALITY OF THE SERVICE WILL MEET YOUR REQUIREMENTS,4297,THAT THE FUNCTIONALITY OF THE SERVICE WILL MEET YOUR REQUIREMENTS,1.0,ryver
492,7747,"p>
<i>The Scratch Privacy Policy was last updated: February 14, 2019</i",4312,"The Scratch Privacy Policy was last updated: May 23, 2018",0.828125,scratch
493,7796,"Mention de la licence de diffusion
<p>Les utilisateurs qui le souhaitent peuvent, depuis la page de configuration de leur «&nbsp;Profil&nbsp;», indiquer une licence de diffusion sous Creative Commons.
L’outil ayant vocation au partage d’information, autant promouvoir les licences qui favorisent ce type de comportement",4316,"Mention de la licence de diffusionLes utilisateurs qui le souhaitent peuvent, depuis la page de configuration de leur « Profil », indiquer une licence de diffusion sous Creative Commons.L’outil ayant vocation au partage d’information, autant promouvoir les licences qui favorisent ce type de comportement.",0.9771986970684039,seenthis
494,7857,"We also reserve the right to reject, refuse to post, or remove any posting (including private messages) by you",4318,"We also reserve the right to reject, refuse to post, or remove any posting (including private messages) by you",1.0,setlisting
495,7859,"If you do not want to receive email or other mail from us, you can opt-out by updating your settings under the ""Settings"" link on www.setlisting.com.</p> ",4317,"If you do not want to receive email or other mail from us, you can opt-out by updating your settings under the ""Settings"" link on www.setlisting.com. ",0.9868421052631579,setlisting
496,7860,You must be 13 or older to register as a user or to use the Website.</p> ,4319,You must be 13 or older to register as a user or to use the Website. ,0.9784172661870504,setlisting
497,7876,"Referral Hero and its service providers automatically collect certain information using tracking technologies like cookies, web beacons and similar technologies, and web forms.",4326,"Referral Hero and its service providers automatically collect certain information using tracking technologies like cookies, web beacons and similar technologies, and web forms.",1.0,shapeshift
498,7884,"Shopify does not provide refunds.</li>
",4332,Shopify does not provide refunds.,0.9705882352941176,shopify
499,7978,You can permanently disable your phone number from being recognized as a Signal user by unregistering your phone number&nbsp;here.&nbsp;You will need access to this phone number to verify and complete this action.</p,4341,You can permanently disable your phone number from being recognized as a Signal user by unregistering your phone number here. You will need access to this phone number to verify and complete this action.,0.9683698296836983,signal
500,7983,"We may modify, suspend, or terminate your access to or use of our Services anytime for any reason, such as if you violate the letter or spirit of our Terms or create harm, risk, or possible legal exposure for Signal.",4344,"We may modify, suspend, or terminate your access to or use of our Services anytime for any reason, such as if you violate the letter or spirit of our Terms or create harm, risk, or possible legal exposure for Signal.",1.0,signal
501,7986,"YOU USE OUR SERVICES AT YOUR OWN RISK AND SUBJECT TO THE FOLLOWING DISCLAIMERS.
WE PROVIDE OUR SERVICES ON AN “AS IS” BASIS WITHOUT ANY EXPRESS OR IMPLIED WARRANTIES",4350,YOU USE OUR SERVICES AT YOUR OWN RISK AND SUBJECT TO THE FOLLOWING DISCLAIMERS.WE PROVIDE OUR SERVICES ON AN “AS IS” BASIS WITHOUT ANY EXPRESS OR IMPLIED WARRANTIES,0.9969604863221885,signal
502,7987,"THAT OUR SERVICES WILL BE OPERATIONAL, ERROR-FREE, SECURE, OR SAFE, OR THAT OUR SERVICES WILL FUNCTION WITHOUT DISRUPTIONS, DELAYS, OR IMPERFECTIONS.",4351,"THAT OUR SERVICES WILL BE OPERATIONAL, ERROR-FREE, SECURE, OR SAFE, OR THAT OUR SERVICES WILL FUNCTION WITHOUT DISRUPTIONS, DELAYS, OR IMPERFECTIONS.",1.0,signal
503,7988,"Signal does not sell, rent or monetize your personal data or content in any way – ever.",4347,"Signal does not sell, rent or monetize your personal data or content in any way – ever.",1.0,signal
504,7989,"You agree to use our Services only for legal, authorized, and acceptable purposes.",4339,"You agree to use our Services only for legal, authorized, and acceptable purposes.",1.0,signal
505,7991,"We work with third parties to provide some of our Services.
For example, our Third-Party Providers send a verification code to your phone number when you register for our Services.
These providers are bound by their Privacy Policies to safeguard that information.
If you use other Third-Party Services like YouTube, Spotify, Giphy, etc.
in connection with our Services, their Terms and Privacy Policies govern your use of those services.",4343,"We work with third parties to provide some of our Services.For example, our Third-Party Providers send a verification code to your phone number when you register for our Services.These providers are bound by their Privacy Policies to safeguard that information.If you use other Third-Party Services like YouTube, Spotify, Giphy, etc.in connection with our Services, their Terms and Privacy Policies govern your use of those services.",0.9954022988505747,signal
506,7994,"Signal messages and calls cannot be accessed by us or other third parties because they are always end-to-end encrypted, private, and secure.",4342,"Signal messages and calls cannot be accessed by us or other third parties because they are always end-to-end encrypted, private, and secure.",1.0,signal
507,7998,"Signal messages and calls cannot be accessed by us or other third parties because they are always end-to-end encrypted, private, and secure.",4342,"Signal messages and calls cannot be accessed by us or other third parties because they are always end-to-end encrypted, private, and secure.",1.0,signal
508,8005,"Signal may update the Terms from time to time.
When we update our Terms, we will update the “Last Modified” date associated with the updated Terms.
Your continued use of our Services confirms your acceptance of our updated Terms and supersedes any prior Terms.
You will comply with all applicable export control and trade sanctions laws.
Our Terms cover the entire agreement between you and Signal regarding our Services.
If you do not agree with our Terms, you should stop using our Services.",4340,"Signal may update the Terms from time to time.When we update our Terms, we will update the “Last Modified” date associated with the updated Terms.Your continued use of our Services confirms your acceptance of our updated Terms and supersedes any prior Terms.You will comply with all applicable export control and trade sanctions laws.Our Terms cover the entire agreement between you and Signal regarding our Services.If you do not agree with our Terms, you should stop using our Services.",0.9949031600407747,signal
509,8008,"You agree to resolve any Claim you have with us relating to or arising out of our Terms, us, or our Services exclusively in the United States District Court for the Northern District of California or a state court in San Mateo County, California.
You also agree to submit to the personal jurisdiction of such courts for the purpose of litigating all such disputes.
The laws of the State of California govern our Terms, as well as any disputes, whether in court or arbitration, which might arise between Signal and you, without regard to conflict of law provisions.</p>",4345,"You agree to resolve any Claim you have with us relating to or arising out of our Terms, us, or our Services exclusively in the United States District Court for the Northern District of California or a state court in San Mateo County, California.You also agree to submit to the personal jurisdiction of such courts for the purpose of litigating all such disputes.The laws of the State of California govern our Terms, as well as any disputes, whether in court or arbitration, which might arise between Signal and you, without regard to conflict of law provisions.",0.9946902654867257,signal
510,8011,"You may optionally add other information to your account, such as a profile name and profile picture.
This information is end-to-end encrypted.</p>
<p>
<str",4338,"You may optionally add other information to your account, such as a profile name and profile picture.This information is end-to-end encrypted.<str",0.9764309764309764,signal
511,8012,"the only information we can produce in response to a request like this is the date and time a user registered with Signal and the last date of a user’s connectivity to the Signal service.</p>
<p>Notably, things we <em>don’t</em> have stored include anything about a user’s contacts (such as the contacts themselves, a hash of the contacts, any other derivative contact information), anything about a user’s groups (such as how many groups a user is in, which groups a user is in, the membership lists of a user’s groups), or any records of who a user has been communicating with.</p>
<p>All message contents are end-to-end encrypted, so we don’t have that information either.",4354,"the only information we can produce in response to a request like this is the date and time a user registered with Signal and the last date of a user’s connectivity to the Signal service.Notably, things we don’t have stored include anything about a user’s contacts (such as the contacts themselves, a hash of the contacts, any other derivative contact information), anything about a user’s groups (such as how many groups a user is in, which groups a user is in, the membership lists of a user’s groups), or any records of who a user has been communicating with.All message contents are end-to-end encrypted, so we don’t have that information either.",0.9831804281345565,signal
512,8015,You are responsible for keeping your device and your Signal account safe and secure.,4352,You are responsible for keeping your device and your Signal account safe and secure.,1.0,signal
513,8016,"You must be at least 13 years old to use our Services.
The minimum age to use our Services without parental approval may be higher in your home country.</p>",4346,You must be at least 13 years old to use our Services.The minimum age to use our Services without parental approval may be higher in your home country.,0.9837133550488599,signal
514,8026,"the app may use third party code and libraries that use ""cookies"" to collection information and to improve their services",4355,"the app may use third party code and libraries that use ""cookies"" to collection information and to improve their services",1.0,skycloud
515,8029,"Payment obligations are non-cancelable and, except as expressly stated in the Contract, fees paid are non-refundable.",4360,"Payment obligations are non-cancelable and, except as expressly stated in the Contract, fees paid are non-refundable.",1.0,slack
516,8033,"Customer will own all Customer Data.
Subject to the terms and conditions of the Contract,",4362,"Customer will own all Customer Data.Subject to the terms and conditions of the Contract,",0.9943502824858758,slack
517,8035,"Effective: January 31, 2018",4357,"Effective: January 31, 2018",1.0,slack
518,8036,"The Services support logins using two-factor authentication (“<strong>2FA</strong>”), which is known to reduce the risk of unauthorized use of or access to the Services.",4356,"The Services support logins using two-factor authentication (“2FA”), which is known to reduce the risk of unauthorized use of or access to the Services.",0.9615384615384616,slack
519,8037,"If we make a material change to the Contract, we will provide Customer with reasonable notice prior to the change taking effect, either by emailing the email address associated with Customer’s account or by messaging Customer through the Services.",4363,"If we make a material change to the Contract, we will provide Customer with reasonable notice prior to the change taking effect, either by emailing the email address associated with Customer’s account or by messaging Customer through the Services.",1.0,slack
520,8043,"Log data</em>.
As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data.",4358,"Log data.As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data.",0.9830845771144279,slack
521,8045,"Customer (not us) bears sole responsibility for adequate security, protection and backup of Customer Data when in Customer’s or its representatives’ or agents’ possession or control.",4359,"Customer (not us) bears sole responsibility for adequate security, protection and backup of Customer Data when in Customer’s or its representatives’ or agents’ possession or control.",1.0,slack
522,8047,The Services are not intended for and should not be used by anyone under the age of 16.,4364,The Services are not intended for and should not be used by anyone under the age of 16.,1.0,slack
523,8049,<p>Customer may terminate its free subscriptions immediately without cause.,4361,Customer may terminate its free subscriptions immediately without cause.,0.9863013698630136,slack
524,8109,"After a Snap is deleted, we’ll mainly be able to see the basic details — like when it was sent and who it was sent to.",4367,"After a Snap is deleted, we’ll mainly be able to see the basic details — like when it was sent and who it was sent to.",1.0,snapchat
525,8113,"Softpedia.com may suspend or terminate your Membership at any time, without warning, or may limit your access to the Website content, or to a part of it.",4369,"Softpedia.com may suspend or terminate your Membership at any time, without warning, or may limit your access to the Website content, or to a part of it.",1.0,softpedia
526,8115,"By displaying or publishing (""posting"") any Content on or through the Softpedia Services, you hereby grant to SoftNews NET a limited license to use, modify, publicly perform, publicly display, reproduce, and distribute such Content solely on and through the Softpedia Services.",4371,"By displaying or publishing (""posting"") any Content on or through the Softpedia Services, you hereby grant to SoftNews NET a limited license to use, modify, publicly perform, publicly display, reproduce, and distribute such Content solely on and through the Softpedia Services.",1.0,softpedia
527,8116,"Parties' rights and obligations, imposed by the present Agreement, as well as all juridical effects produced by the Agreement shall be interpreted and governed by the Romanian laws effective at that time.
Any dispute concerning this Agreement shall be solved by competent Romanian Courts of Law.",4368,"Parties' rights and obligations, imposed by the present Agreement, as well as all juridical effects produced by the Agreement shall be interpreted and governed by the Romanian laws effective at that time.Any dispute concerning this Agreement shall be solved by competent Romanian Courts of Law.",0.99830220713073,softpedia
528,8131,"THE PLATFORM, INCLUDING, WITHOUT LIMITATION, THE WEBSITE, THE APPS AND ALL CONTENT AND SERVICES ACCESSED THROUGH OR VIA THE WEBSITE, THE APPS, THE SERVICES OR OTHERWISE, ARE PROVIDED ""AS IS"", ""AS AVAILABLE"", AND ""WITH ALL FAULTS",4382,"THE PLATFORM, INCLUDING, WITHOUT LIMITATION, THE WEBSITE, THE APPS AND ALL CONTENT AND SERVICES ACCESSED THROUGH OR VIA THE WEBSITE, THE APPS, THE SERVICES OR OTHERWISE, ARE PROVIDED “AS IS”, “AS AVAILABLE”, AND “WITH ALL FAULTS”.",0.9170305676855895,soundcloud
529,8138,", pornographic or obscene,",4385,", pornographic or obscene,",1.0,soundcloud
530,8139,"that promotes or incites violence, terrorism, illegal acts, or hatred on the grounds of race, ethnicity, cultural identity, religious belief, disability, gender, identity or sexual orientation",4387,"that promotes or incites violence, terrorism, illegal acts, or hatred on the grounds of race, ethnicity, cultural identity, religious belief, disability, gender, identity or sexual orientation",1.0,soundcloud
531,8141,"this Agreement is subject to the laws of the Federal Republic of Germany, excluding the UN Convention on Contracts for the International Sale of Goods (CISG) and excluding the principles of conflict of laws (international private law)",4391,"this Agreement is subject to the laws of the Federal Republic of Germany, excluding the UN Convention on Contracts for the International Sale of Goods (CISG) and excluding the principles of conflict of laws (international private law)",1.0,soundcloud
532,8142,"Change of Control&lt;/strong&gt.
– We may also share your personal data as part of a sale, merger or change in control of SoundCloud, or in preparation for any of these events.
Any other entity that buys us or part of our business will have the right to continue to use your data, but only in the manner set out in this Privacy Policy unless you agree otherwise",4381,"Change of Control – We may also share your personal data as part of a sale, merger or change in control of SoundCloud, or in preparation for any of these events.Any other entity that buys us or part of our business will have the right to continue to use your data, but only in the manner set out in this Privacy Policy unless you agree otherwise.",0.9731258840169731,soundcloud
533,8143,"We share the data collected about you, generally in hashed, aggregated, or de-identified forms with advertisers and advertising service providers and business partners in order to serve ads based on your interests and measure the reach and effectiveness of those ads, including whether a user took an action (e.g.
purchase a product).
",4390,"We share the data collected about you, generally in hashed, aggregated, or de-identified forms with advertisers and advertising service providers and business partners in order to serve ads based on your interests and measure the reach and effectiveness of those ads, including whether a user took an action (e.g.purchase a product).",0.9970059880239521,soundcloud
534,8244,Our policy is not to refund subscription fees unless required by law.,4410,Our policy is not to refund subscription fees unless required by law.,1.0,spideroak
535,8247,"
<p>If you opt out of the arbitration agreement (as provided below), or if the arbitration agreement is found to be unenforceable, or if you neither are a resident nor have a principal place of business in the United States or Canada, you agree to resolve any claim you have with SpiderOak exclusively in a state or federal court located in Kansas City, Missouri and to submit to the personal jurisdiction of those courts for purpose of litigating all such disputes.",4409,"If you opt out of the arbitration agreement (as provided below), or if the arbitration agreement is found to be unenforceable, or if you neither are a resident nor have a principal place of business in the United States or Canada, you agree to resolve any claim you have with SpiderOak exclusively in a state or federal court located in Kansas City, Missouri and to submit to the personal jurisdiction of those courts for purpose of litigating all such disputes.",0.9956896551724138,spideroak
536,8257,<b>Discussion or distribution of illegal content is not permitted in any form.,4418,Discussion or distribution of illegal content is not permitted in any form.,0.9803921568627451,spigotmc
537,8260,We currently do not offer website functionality for you to opt out of any “do not track” signals or listings.<br>,4417,We currently do not offer website functionality for you to opt out of any “do not track” signals or listings.,0.9819819819819819,spigotmc
538,8263,"Content of an adult or sexual nature is strictly prohibited.<ol>
<li>The general guideline for this is that content must be ""PG-13"" or below.</li>",4414,"Content of an adult or sexual nature is strictly prohibited.The general guideline for this is that content must be ""PG-13"" or below.",0.967032967032967,spigotmc
539,8269,"<li>Keeping your account secure is your responsibility.
""I was hacked"" and ""It was my friend/brother"" are not excuses.",4419,"Keeping your account secure is your responsibility.""I was hacked"" and ""It was my friend/brother"" are not excuses.",0.9783549783549783,spigotmc
540,8269,"<li>Keeping your account secure is your responsibility.
""I was hacked"" and ""It was my friend/brother"" are not excuses.",4423,"Keeping your account secure is your responsibility.""I was hacked"" and ""It was my friend/brother"" are not excuses.",0.9783549783549783,spigotmc
541,8271,Creation of multiple accounts is not permitted.</b>,4413,Creation of multiple accounts is not permitted.,0.9591836734693877,spigotmc
542,8271,Creation of multiple accounts is not permitted.</b>,4422,Creation of multiple accounts is not permitted.,0.9591836734693877,spigotmc
543,8283,"Remember that shared or publicly available information may be used and re-shared by other users on Spotify or across the web, so please use Spotify carefully and be mindful of your account settings.
Spotify has no responsibility for your choices to post material on the Service.",4502,"Remember that shared or publicly available information may be used and re-shared by other users on Spotify or across the web, so please use Spotify carefully and be mindful of your account settings.Spotify has no responsibility for your choices to post material on the Service.",0.9981981981981982,spotify
544,8284,"Spotify may terminate the Agreements or suspend your access to the Spotify Service at any time, including in the event of your actual or suspected unauthorized use of the Spotify Service and/or Content, or non-compliance with the Agreements",4500,"Spotify may terminate the Agreements or suspend your access to the Spotify Service at any time, including in the event of your actual or suspected unauthorised use of the Spotify Service and/or Content, or non-compliance with the Agreements.",0.9937629937629938,spotify
545,8290,"We implement appropriate technical and organisational measures to help protect the security of your personal data.
however, please note that no system is ever completely secure.",4498,"We implement appropriate technical and organisational measures to help protect the security of your personal data.however, please note that no system is ever completely secure.",0.9971671388101983,spotify
546,8292,"We share your personal data when we in good faith believe it is necessary for us to do so in order to comply with a legal obligation under applicable law, or respond to valid legal process, such as a search warrant, a court order, or a subpoena",4505,"We will share your personal data when we in good faith believe it is necessary for us to do so in order to comply with a legal obligation under applicable law, or respond to valid legal process, such as a search warrant, a court order, or a subpoena.",0.9878542510121457,spotify
547,8315,"
We will share your personal data in those cases where we sell or negotiate to sell our business to a buyer or prospective buyer.",4492,Purchasers of our business We will share your personal data in those cases where we sell or negotiate to sell our business to a buyer or prospective buyer.,0.9014084507042254,spotify
548,8316,"<p>We keep your personal data only as long as necessary to provide you with the Spotify Service and for legitimate and essential business purposes, such as maintaining the performance of the Spotify Service, making data-driven business decisions about new features and offerings, complying with our legal obligations, and resolving disputes.",4487,"Data retention and deletion We keep your personal data only as long as necessary to provide you with the Spotify Service and for legitimate and essential business purposes, such as maintaining the performance of the Spotify Service, making data-driven business decisions about new features and offerings, complying with our legal obligations, and resolving disputes.",0.9561527581329562,spotify
549,8404,"In regard to all Subscriptions, Content and Services that are not authored by Valve, Valve does not screen such third-party content available on Steam or through other sources.
Valve assumes no responsibility or liability for such third party content",4599,"In regard to all Subscriptions, Contents and Services that are not authored by Valve, Valve does not screen such third party content available on Steam or through other sources.Valve assumes no responsibility or liability for such third party content.",0.9900199600798403,steam
550,8434,"e.g.
web beacons, pixels, ad tags and device identifiers",4598,"e.g.web beacons, pixels, ad tags and device identifiers",0.990990990990991,steam
551,8447,"You may cancel your Account at any time.
You may cease use of a Subscription at any time or, if you choose, you may request that Valve terminate your access to a Subscription.",4604,"You may cancel your Account at any time.You may cease use of a Subscription at any time or, if you choose, you may request that Valve terminate your access to a Subscription.",0.997134670487106,steam
552,8651,"<p>You hereby affirm, represent, and warrant that you (1) own or have the necessary licenses, rights, consents, and permissions to publish Content you submit and publish through the Service.
and (2) all such Content are original works of authorship on your part and have not been copied, in whole or in part, from any other work and do not violate, misappropriate or infringe any copyright, trademark or other proprietary right of any other person or entity.</p>
</li>
<li>
<p>You further agree that Content you submit to a Tapas Media Service will not contain third party copyrighted material, or material that is subject to other third party proprietary rights, unless you have permission from the rightful owner of the Content or you are otherwise legally entitled to post the Content and to grant Tapas Media all of the license rights granted herein.</p>
</li>
<li>
<p>You further agree that you will not submit to the Service any Content or other material that is contrary to the Tapas Media Content and Community Guidelines, currently found at https://tapas.io/policies/content, which may be updated from time to time, or contrary to applicable local, national, and international laws and regulations.</p>",4611,"You hereby affirm, represent, and warrant that you (1) own or have the necessary licenses, rights, consents, and permissions to publish Content you submit and publish through the Service.and (2) all such Content are original works of authorship on your part and have not been copied, in whole or in part, from any other work and do not violate, misappropriate or infringe any copyright, trademark or other proprietary right of any other person or entity.You further agree that Content you submit to a Tapas Media Service will not contain third party copyrighted material, or material that is subject to other third party proprietary rights, unless you have permission from the rightful owner of the Content or you are otherwise legally entitled to post the Content and to grant Tapas Media all of the license rights granted herein.You further agree that you will not submit to the Service any Content or other material that is contrary to the Tapas Media Content and Community Guidelines, currently found at https://tapas.io/policies/content, which may be updated from time to time, or contrary to applicable local, national, and international laws and regulations.",0.9910294745835113,tapas
553,8652,"If you believe that your Content that was removed (or to which access was disabled) is not infringing, or that you have the authorization from the copyright owner, the copyright owner's agent, or pursuant to the law, to post and use the material in your Content, you may send a counter-notice by either of the methods outlined containing the following information:</p>",4614,"If you believe that your Content that was removed (or to which access was disabled) is not infringing, or that you have the authorization from the copyright owner, the copyright owner's agent, or pursuant to the law, to post and use the material in your Content, you may send a counter-notice by either of the methods outlined containing the following information:",0.994535519125683,tapas
554,8653,"Licensing
<p>Tapas Media does not claim ownership rights of your Content.
Your Content belongs to you and Tapas Media does not restrict you from using your Content for any purpose unless stated in additional terms for other programs or offerings Tapas Media may provide.</p>",4607,LicensingTapas Media does not claim ownership rights of your Content.Your Content belongs to you and Tapas Media does not restrict you from using your Content for any purpose unless stated in additional terms for other programs or offerings Tapas Media may provide.,0.9833024118738405,tapas
555,8654,Tapas Media reserves the right to discontinue any aspect of the Service at any time.</p>,4615,Tapas Media reserves the right to discontinue any aspect of the Service at any time.,0.9767441860465116,tapas
556,8655,Tapas Media reserves the right to remove Content without prior notice.</p>,4610,Tapas Media reserves the right to remove Content without prior notice.,0.9859154929577465,tapas
557,8656,"When you use a location-enabled device, we may collect and process information about your approximate location, like the GPS signals sent by a mobile device.",4613,"When you use a location-enabled device, we may collect and process information about your approximate location, like the GPS signals sent by a mobile device.",1.0,tapas
558,8657,"You are solely responsible for the activity that occurs on your account, and you must keep your account password secure.",4608,"You are solely responsible for the activity that occurs on your account, and you must keep your account password secure.",1.0,tapas
559,8658,"You affirm that you are 13 years of age or older, and competent to enter into the terms, conditions, obligations, affirmations, representations, and warranties set forth in these Terms of Service, and to abide by and comply with these Terms of Service.</p>
</li>
<li>
<p>In any case, you affirm that you are 13 or older, as the Service is not intended for people under 13.
If you are under 13 years of age, then please do not use the Service.
There are tons of other fantastic websites for you.",4612,"You affirm that you are 13 years of age or older, and competent to enter into the terms, conditions, obligations, affirmations, representations, and warranties set forth in these Terms of Service, and to abide by and comply with these Terms of Service.In any case, you affirm that you are 13 or older, as the Service is not intended for people under 13.If you are under 13 years of age, then please do not use the Service.There are tons of other fantastic websites for you.",0.9853249475890985,tapas
560,8659,"You agree not to use or launch any automated system, including without limitation, ""robots,"" ""spiders,"" or ""offline readers,"" that accesses the Service in a manner that attempts to forge the presence of a user accessing the site for the purpose of artificially increasing ""pageviews,"" ""subscribers,"" or ""likes"" or other elements that contribute to a series popularity or advancement within any programs that Tapas Media offers to users.</p>",4609,"You agree not to use or launch any automated system, including without limitation, ""robots,"" ""spiders,"" or ""offline readers,"" that accesses the Service in a manner that attempts to forge the presence of a user accessing the site for the purpose of artificially increasing ""pageviews,"" ""subscribers,"" or ""likes"" or other elements that contribute to a series popularity or advancement within any programs that Tapas Media offers to users.",0.9954337899543378,tapas
